Time, Input Voltage, Current, Angular Velocity, Lift Force
0.270199984312058, 45, 35.8390157166558, 538.356747246286, 907.752546936985
0.270399987697601, 45, 35.8234639640652, 538.368165657673, 907.791053752371
0.270599991083145, 45, 35.8080185833798, 538.379505968106, 907.829297992793
0.270799994468689, 45, 35.7926788472223, 538.39076871165, 907.867281442758
0.270999997854233, 45, 35.7774440331866, 538.401954418722, 907.905005874726
0.271200001239777, 45, 35.7623134238041, 538.413063616113, 907.942473049191
0.27140000462532, 45, 35.7472863065096, 538.424096827014, 907.979684714762
0.271600008010864, 45, 35.7323619736078, 538.435054571039, 908.016642608238
0.271799981594086, 45, 35.7175397222407, 538.445937364252, 908.053348454692
0.27199998497963, 45, 35.7028188543538, 538.456745719187, 908.089803967546
0.272199988365173, 45, 35.6881986766637, 538.467480144878, 908.12601084865
0.272399991750717, 45, 35.6736785006255, 538.478141146879, 908.161970788356
0.272599995136261, 45, 35.6592576424003, 538.488729227287, 908.1976854656
0.272799998521805, 45, 35.6449354228232, 538.499244884769, 908.233156547972
0.273000001907349, 45, 35.6307111673715, 538.509688614582, 908.268385691799
0.273200005292892, 45, 35.6165842061327, 538.520060908599, 908.303374542213
0.273399978876114, 45, 35.602553873773, 538.530362255331, 908.338124733228
0.273599982261658, 45, 35.5886195095065, 538.540593139948, 908.372637887818
0.273799985647202, 45, 35.5747804570638, 538.550754044306, 908.406915617985
0.273999989032745, 45, 35.561036064661, 538.560845446967, 908.440959524835
0.274199992418289, 45, 35.5473856849695, 538.570867823221, 908.474771198651
0.274399995803833, 45, 35.5338286750852, 538.580821645109, 908.508352218965
0.274599999189377, 45, 35.5203643964987, 538.590707381447, 908.54170415463
0.274800002574921, 45, 35.5069922150646, 538.600525497844, 908.574828563889
0.275000005960464, 45, 35.4937115009725, 538.610276456729, 908.60772699445
0.275199979543686, 45, 35.4805216287168, 538.619960717368, 908.640400983552
0.27539998292923, 45, 35.4674219770676, 538.629578735887, 908.672852058039
0.275599986314774, 45, 35.4544119290416, 538.639130965298, 908.705081734426
0.275799989700317, 45, 35.4414908718725, 538.648617855512, 908.737091518971
0.275999993085861, 45, 35.4286581969831, 538.658039853366, 908.768882907742
0.276199996471405, 45, 35.4159132999558, 538.667397402644, 908.800457386684
0.276399999856949, 45, 35.4032555805049, 538.676690944094, 908.83181643169
0.276600003242493, 45, 35.3906844424479, 538.685920915453, 908.862961508665
0.276800006628037, 45, 35.3781992936779, 538.695087751464, 908.893894073595
0.276999980211258, 45, 35.3657995461351, 538.7041918839, 908.924615572611
0.277199983596802, 45, 35.35348461578, 538.713233741581, 908.955127442059
0.277399986982346, 45, 35.3412539225653, 538.722213750395, 908.98543110856
